position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,team_spread,implied_total,pred_eff,pred_vol,lo_50_vol,hi_50_vol,lo_80_vol,hi_80_vol,lo_90_vol,hi_90_vol,pred_tot,lo_50_tot,hi_50_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,p_start,p_boom,star_bucket,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom,override_flag_type,override_confidence,override_reason,p_start_recal_preoverride,p_boom_recal_preoverride,med_vol,med_tot,depth_chart_starter_floor,pred_pass_eff,lo_50_pass_eff,hi_50_pass_eff,lo_80_pass_eff,hi_80_pass_eff,lo_90_pass_eff,hi_90_pass_eff,pred_db,lo_50_db,hi_50_db,lo_80_db,hi_80_db,lo_90_db,hi_90_db,pred_rush,lo_50_rush,hi_50_rush,lo_80_rush,hi_80_rush,lo_90_rush,hi_90_rush,pred_carry,lo_50_carry,hi_50_carry,lo_80_carry,hi_80_carry,lo_90_carry,hi_90_carry
RB,00-0033376,Patrick Ricard,NYG,LA,2026_02_NYG_LA,2026,2,NA,NA,-6.5,20.5,-0.0994161252871762,8.75933010813052,5.95830530606489,11.5603549101962,3.00568010144707,14.512980114814,0.681611789358548,16.8370484269025,-0.870818659461639,-2.95179881685668,1.2101614979334,-4.98275551570506,3.24111819678178,-6.36940399263485,4.62776667371157,0.0855,0.0185,b1,0.183153132738861,0.0507317072312313,star_platt,star_platt,NA,NA,NA,0.183153132738861,0.0507317072312313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035250,Devin Singletary,NYG,LA,2026_02_NYG_LA,2026,2,NA,NA,-6.5,20.5,-0.0823700258387442,10.4298821089212,7.6288573068556,13.2309069109869,4.67623210223779,16.1835321156047,2.35216379014926,18.5076004276932,-0.859109658806898,-3.09919182159262,1.38097250397883,-5.28542596626389,3.56720664865009,-6.77809109725329,5.0598717796395,0.1155,0.033,b1,0.22644702792044,0.0785036299880218,star_platt,star_platt,NA,NA,NA,0.22644702792044,0.0785036299880218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037557,Ronnie Rivers,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,6.5,27,-0.0108505148275075,9.25332519791465,6.45230039584902,12.0543499999803,3.4996751912312,15.0069752045981,1.17560687914267,17.3310435166866,-0.100403342263722,-2.23013270691189,2.02932602238445,-4.30866675948103,4.10786007495359,-5.72779897430178,5.52699228977433,0.13,0.0345,b1,0.245843032762837,0.0811578819355319,star_platt,star_platt,NA,NA,NA,0.245843032762837,0.0811578819355319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037840,Kyren Williams,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,6.5,27,0.00681158922967151,17.7078228590879,14.9067980570222,20.5088476611535,11.9541728524044,23.4614728657713,9.63010454031588,25.7855411778598,0.120618415467894,-2.68023484793766,2.92147167887344,-5.4137600464314,5.65499687736719,-7.28009159121022,7.52132842214601,0.4815,0.25,b1,0.498492179274759,0.252904415434356,star_platt,star_platt,role_change_down,0.85,"Williams moved into a committee role with Blake Corum receiving significant opportunities, reducing his snap and carry volume outlook despite maintaining passing-game edge.",0.583492179274759,0.337904415434356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0039384,Tyrone Tracy Jr.,NYG,LA,2026_02_NYG_LA,2026,2,NA,NA,-6.5,20.5,-0.136843769021185,8.67047877874495,5.86945397667932,11.4715035808106,2.9168287720615,14.4241287854284,0.592760459972972,16.7481970975169,-1.18650099530166,-3.25854569512677,0.885543704523451,-5.28078173061637,2.90777974001305,-6.66147611971597,4.28847412911265,0.07,0.019,b1,0.158667592009207,0.051769702811235,star_platt,star_platt,NA,NA,NA,0.158667592009207,0.051769702811235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0039738,Blake Corum,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,6.5,27,0.00358288251053657,12.1908904743075,9.38986567224184,14.9919152763731,6.43724046762402,17.9445404809909,4.11317215553549,20.2686087930794,0.0436785282682631,-2.3488729997555,2.43623005629203,-4.68391138823416,4.77126844477069,-6.27817355383943,6.36553061037596,0.2525,0.0885,b1,0.384624677067531,0.162255909442206,star_platt,star_platt,NA,NA,NA,0.384624677067531,0.162255909442206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0040715,Cam Skattebo,NYG,LA,2026_02_NYG_LA,2026,2,NA,NA,-6.5,20.5,-0.097285091809004,17.8189177012996,15.0178928992339,20.6199425033652,12.0652676946161,23.572567707983,9.74119938252758,25.8966360200715,-1.73351504450801,-4.54177137168485,1.07474128266882,-7.28252167605232,3.8154915870363,-9.15378620736952,5.68675611835349,0.3655,0.1655,b1,0.404004948156625,0.16840855586822,star_platt,star_platt,role_change_down,0.85,"Singletary established himself as the primary receiving back with exclusive target share, reducing Skattebo's pass-game opportunity and overall role.",0.489004948156625,0.25340855586822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036893,Najee Harris,NYG,LA,2026_02_NYG_LA,2026,2,NA,NA,-6.5,20.5,-0.0999657972469616,10.3981779950882,7.59715319302254,13.1992027971538,4.64452798840472,16.1518280017716,2.3204596763162,18.4758963138601,-1.0394621531948,-3.27666784525233,1.19774353886272,-5.46009466498408,3.38117035859448,-6.95084307719074,4.87191877080114,0.1125,0.0245,b1,0.222321487143039,0.0627567844403521,star_platt,star_platt,NA,NA,NA,0.222321487143039,0.0627567844403521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0031381,Davante Adams,LA,NYG,2026_02_NYG_LA,2026,2,NA,Full Participation in Practice,6.5,27,0.261131226763329,7.75533080352632,5.88008789398114,8.86953909655438,4.95208746885805,10.8485832374299,4.20221812859202,12.0446291097582,2.02515904668026,-0.872148983148853,5.26592917696277,-3.81970058265506,7.83296675928453,-5.66006216237435,9.40932650208093,0.402,0.1905,NA,0.403847182091518,0.224489795918367,strat_platt,iso,NA,NA,NA,0.403847182091518,0.224489795918367,7.06412475171772,2.31466362415894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036309,Darnell Mooney,NYG,LA,2026_02_NYG_LA,2026,2,NA,NA,-6.5,20.5,0.1770325685797,6.28691388552396,4.41167097597877,7.40112217855201,3.48367055085569,9.38016631942758,2.73380121058965,10.5762121917558,1.11298851359369,-1.52489619976986,4.06358192588669,-4.20852570210009,6.40076842014967,-5.88410235056899,7.8359818063251,0.219,0.0755,NA,0.214123083123292,0.0856807511737089,strat_platt,iso,NA,NA,NA,0.214123083123292,0.0856807511737089,5.59570783371535,1.37657101552905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0039075,Puka Nacua,LA,NYG,2026_02_NYG_LA,2026,2,Questionable,Did Not Participate In Practice,6.5,27,0.355958376519452,8.46441657244277,6.58917366289758,9.57862486547082,5.6611732377745,11.5576690063464,4.91130389750846,12.7537148786746,3.01297998131108,0.000149862490487873,6.38296679533483,-3.06492714842501,9.05235785232215,-4.97866802092228,10.6915705498666,0.507,0.2845,NA,0.585344412428117,0.363666666666667,strat_platt,iso,role_change_up,0.72,Puka Nacua's likely absence creates opportunity for backup pass-catchers Parkinson and Ferguson to see increased target share.,0.513344412428117,0.291666666666667,7.77321052063416,3.31402774757693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0039337,Malik Nabers,NYG,LA,2026_02_NYG_LA,2026,2,NA,NA,-6.5,20.5,0.152525219027979,9.492341424162,7.61709851461682,10.6065497171901,6.68909808949373,12.5855938580656,5.9392287492277,13.7816397303938,1.44782145480867,-1.72334251039185,4.9949118403816,-4.94949910875482,7.80458792403031,-6.96381317700719,9.52994648483322,0.46,0.235,NA,0.431630128285763,0.262425447316103,strat_platt,iso,NA,NA,NA,0.431630128285763,0.262425447316103,8.8011353723534,1.76469024280396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0039751,Jordan Whittington,LA,NYG,2026_02_NYG_LA,2026,2,Doubtful,Did Not Participate In Practice,6.5,27,0.281298620305145,5.71615189977191,3.84090899022672,6.83036019279996,2.91290856510363,8.80940433367552,2.1630392248376,10.0054502060037,1.60794564286047,-0.92009804988848,4.43567690345174,-3.49198172724233,6.67554339407849,-5.09778768093696,8.0509947662665,0.2135,0.062,NA,0.208489652141817,0.0679012345679012,strat_platt,iso,NA,NA,NA,0.208489652141817,0.0679012345679012,5.0249458479633,1.86055261926128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0040590,Konata Mumpfield,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,6.5,27,0.222909880003398,4.50965407162387,2.63441116207869,5.62386236465192,1.7064107369556,7.60290650552749,0.956541396689564,8.7989523778557,1.00524644796251,-1.26866501365405,3.54871930892325,-3.58200943434332,5.5634226544927,-5.02639133870345,6.80060642987024,0.1065,0.025,NA,0.0980796741973774,0.0332425068119891,strat_platt,iso,NA,NA,NA,0.0980796741973774,0.0332425068119891,3.81844801981526,1.23246004421864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0041042,Malachi Fields,NYG,LA,2026_02_NYG_LA,2026,2,NA,NA,-6.5,20.5,0.132361788553746,7.49338852925111,5.61814561970593,8.60759682227916,4.69014519458284,10.5866409631547,3.9402758543168,11.7826868354829,0.991838308059798,-1.86132276028067,4.18322806433231,-4.76396182525155,6.71115109337913,-6.57628138425762,8.26349147332525,0.304,0.1245,NA,0.30182848985032,0.144391408114558,strat_platt,iso,NA,NA,NA,0.30182848985032,0.144391408114558,6.8021824774425,1.27693163644064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0031235,Odell Beckham Jr.,NYG,LA,2026_02_NYG_LA,2026,2,NA,NA,-6.5,20.5,0.172260300390273,4.66215722284949,2.78691431330431,5.77636551587755,1.85891388818122,7.75540965675311,1.10904454791519,8.95145552908132,0.803104603674733,-1.50485470904623,3.38466152671084,-3.85283742050379,5.42953153474159,-5.31884642022258,6.68523997551788,0.1165,0.0245,NA,0.0187319859353092,0,strat_platt,iso,role_change_down,0.85,"Despite preseason hype about increased offensive role, OBJ received only 11 snaps with zero targets/touches, indicating significantly reduced opportunity and role change in the offense.",0.103731985935309,0.0332425068119891,3.97095117104089,1.03372032654168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0036849,Tutu Atwell,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,6.5,27,0.259365370193677,4.97903417917125,3.10379126962607,6.0932424721993,2.17579084450298,8.07228661307487,1.42592150423695,9.26833248540308,1.29138904308772,-1.085397826262,3.9499327025586,-3.50340166510489,6.05578446425392,-5.01312972732633,7.34894042125824,0.136,0.0365,NA,0.114338585144976,0.043859649122807,strat_platt,iso,NA,NA,NA,0.114338585144976,0.043859649122807,4.28782812736265,1.52888214747419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038359,Xavier Smith,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,6.5,27,0.3850383116282,4.64298712050339,2.7677442109582,5.75719541353144,1.83974378583512,7.73623955440701,1.08987444556908,8.93228542673522,1.7877279217901,-0.515985670096141,4.36453581395996,-2.85964903369403,6.40564408011358,-4.32296116396644,7.65904252024994,0.1395,0.0355,NA,0.116192747916955,0.043859649122807,strat_platt,iso,NA,NA,NA,0.116192747916955,0.043859649122807,3.95178106869478,2.01791940408488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
